Week,Anchorage,Birmingham,Little Rock,Mesa,Phoenix,Scottsdale,Tempe,Tucson,Berkeley,Fresno,Irvine,Los Angeles,Oakland,Sacramento,San Diego,San Francisco,San Jose,Sunnyvale,Colorado Springs,Denver,Washington,Gainesville,Jacksonville,Miami,Orlando,Tampa,Atlanta,Roswell,Honolulu,Des Moines,Chicago,Indianapolis,Wichita,Lexington,Baton Rouge,New Orleans,Boston,Somerville,Baltimore,Grand Rapids,St Paul,Kansas City,Springfield,St Louis,Jackson,Cary,Charlotte,Durham,Greensboro,Raleigh,Lincoln,Omaha,Newark,Albuquerque,Las Vegas,Reno,Albany,Buffalo,New York,Rochester,Cleveland,Columbus,Dayton,Oklahoma City,Tulsa,Beaverton,Eugene,Portland,Philadelphia,Pittsburgh,State College,Providence,Columbia,Greenville,Knoxville,Memphis,Nashville,Austin,Dallas,Ft Worth,Houston,Irving,Lubbock,Plano,San Antonio,Salt Lake City,Arlington,Reston,Richmond,Bellevue,Seattle,Spokane,Madison,Milwaukee
503,3.067,5.414,10.531,10.133,9.37,9.255,10.234,8.166,8.132,4.55,8.09,8.132,7.87,6.033,7.645,7.757,5.965,8.649,3.754,4.115,6.405,5.08,4.421,6.377,4.946,4.668,4.927,2.655,4.646,6.437,5.476,5.071,6.148,6.733,6.602,9.373,5.24,7.492,7.121,3.924,4.633,5.802,5.92,4.35,4.16,5.872,4.822,4.736,3.43,3.952,6.456,5.701,5.332,8.242,6.182,5.71,5.376,7.496,8.151,5.435,5.065,5.154,3.006,9.306,9.325,6.436,8.487,6.827,6.21,5.362,4.8,3.847,3.269,4.211,4.672,5.543,5.972,11.136,9.397,10.621,6.244,8.137,7.621,10.027,8.018,3.629,6.924,6.924,4.972,5.26,5.803,4.376,6.288,4.66
504,2.218,4.152,7.663,5.38,8.466,9.128,6.589,6.382,7.808,6.141,9.613,9.265,8.047,6.963,8.506,9.536,6.731,2.886,2.492,3.172,4.825,5.156,3.957,4.876,3.47,3.863,4.099,4.893,5.526,2.331,3.77,3.199,2.651,5.47,5.518,8.126,2.93,3.777,5.084,4.777,4.818,5.177,5.645,3.157,3.291,3.827,3.245,2.959,3.031,1.949,4.896,4.999,2.599,8.104,7.401,4.707,3.37,5.141,5.727,2.449,2.951,3.104,3.736,9.111,10.016,4.752,6.379,5.736,4.484,4.489,3.081,1.386,3.461,3.551,3.476,5.606,5.713,9.334,8.608,7.967,5.715,6.023,7.217,7.452,6.888,3.133,5.639,4.398,4.002,3.402,5.419,3.811,3.972,2.778
505,2.296,2.346,8.026,6.987,6.156,5.64,3.66,4.35,7.9,8.114,7.108,7.093,6.537,5.738,8.309,7.173,6.211,4.244,2.043,2.421,3.814,2.284,3.13,4.228,3.881,2.3,3.246,4.229,4.561,4.391,3.347,3.232,2.234,3.586,2.215,4.396,2.64,1.944,3.086,4.179,3.297,2.506,3.053,3.244,2.345,2.721,2.211,3.035,1.618,1.703,5.188,6.144,4.071,5.338,5.556,4.553,3.311,3.188,3.841,3.254,2.689,2.732,3.891,6.778,7.344,5.774,8.683,6.402,3.889,2.988,3.967,1.699,3.57,3.296,3.204,4.807,4.003,6.839,5.94,7.089,4.637,6.158,5.227,4.469,4.999,2.257,4.26,3.766,4.159,2.612,4.732,4.606,4.02,2.173
506,1.863,3.965,7.721,4.956,4.269,3.928,3.431,3.88,4.951,6.288,4.829,5.81,5.309,4.53,6.027,5.475,5.537,2.894,3.217,2.183,3.234,2.985,2.463,4.045,1.809,2.615,2.96,3.051,4.324,1.929,2.662,2.118,3.202,1.855,3.385,5.076,1.585,3.247,3.109,3.124,2.678,3.762,2.172,2.582,2.747,2.456,2.703,2.15,1.565,1.943,4.267,3.419,2.058,4.701,3.227,4.577,1.686,3.932,3.089,3.387,1.663,1.998,1.846,5.873,5.193,2.771,5.406,3.765,3.416,2.738,3.493,1.737,2.766,1.994,4.425,3.924,3.299,4.951,4.351,2.728,3.835,4.617,5.009,4.21,4.873,1.547,4.03,2.638,3.105,1.711,3.463,2.852,3.609,2.159
507,1.313,2.371,4.644,2.046,3.032,3.945,2.955,2.986,6.451,3.055,4.544,3.593,5.693,6.078,4.1,4.588,5.782,4.006,2.121,2.07,2.767,2.872,1.738,3.48,2.107,2.314,2.226,3.365,3.262,1.363,2.059,4.278,2.351,2.997,2.986,3.353,1.155,2.303,3.099,3.23,2.929,2.083,1.507,1.834,2.871,2.27,2.405,2.134,2.425,2.065,1.071,1.838,1.192,5.339,3.336,3.13,1.612,1.385,2.647,2.255,1.845,2.695,3.033,6.192,5.666,2.734,5.085,3.118,2.789,3.132,2.691,0.935,2.17,2.842,2.112,2.434,3.699,4.173,3.949,3.602,3.368,3.754,3.819,3.931,3.887,1.655,2.678,2.223,3.505,2.077,2.392,3.37,2.085,1.588
508,1.291,3.412,4.597,2.563,2.673,1.633,1.856,3.774,2.947,4.969,3.541,3.612,5.871,4.537,3.942,4.435,3.469,3.845,0.775,1.531,2.91,3.525,1.695,3.041,1.643,1.747,2.711,1.798,4.505,1.895,2.172,2.812,2.18,4.741,3.142,3.16,1.268,1.312,2.199,2.205,1.988,1.652,1.751,1.917,2.019,2.934,1.994,2.487,1.688,2.602,0.918,2.055,1.281,4.113,3.51,4.048,1.471,2.223,2.355,2.215,1.329,2.603,2.441,3.706,3.22,3.407,1.976,2.371,3.03,2.22,3.384,1.328,2.353,1.397,2.181,2.313,4.314,4.568,3.206,3.638,2.856,3.153,3.923,2.395,2.885,1.624,3.194,3.737,2.324,1.912,2.79,2.866,2.334,1.121
509,1.261,1.812,4.861,2.773,2.483,2.758,3.212,2.41,4.791,5.008,3.157,3.376,3.324,3.212,3.679,4.259,2.605,2.657,1.571,1.374,3.367,1.432,1.114,2.55,2.372,1.519,2.655,5.772,2.555,1.131,1.822,2.588,0.717,4.058,1.979,3.203,1.266,1.206,3.86,2.058,1.955,1.013,1.231,1.688,1.411,3.438,1.879,2.674,1.569,1.609,1.833,1.373,1.46,4.333,2.555,2.959,1.982,2.027,1.834,2.393,1.323,2.28,1.685,4.259,3.781,3.389,2.098,2.121,3.226,2.867,2.214,2.404,2.313,3.487,1.677,1.545,2.602,3.927,2.597,2.663,2.689,4.688,3.096,4.487,2.896,1.432,3.63,3.472,3.513,1.328,1.72,1.492,2.086,1.802
510,1.028,1.936,3.702,2.264,1.566,1.982,2.32,3.316,2.896,1.621,2.91,3.056,3.765,2.188,3.469,3.398,2.576,2.048,0.875,1.102,2.245,2.564,1.005,2.633,2.396,2.291,2.974,3.49,4.135,2.415,1.78,2.741,1.379,3.945,2.975,3.182,1.129,1.565,1.955,2.337,2.04,1.39,0.594,1.512,3.37,1.931,2.157,1.581,1.51,1.722,0.815,0.894,2.737,3.259,1.677,4.284,1.522,0.932,1.947,2.204,1.315,2.171,1.168,3.163,2.503,1.359,1.557,1.749,2.704,1.991,2.044,1.778,1.777,2.367,4.277,2.189,2.505,3.829,2.709,3.45,2.553,2.332,5.26,3.013,3.471,0.558,2.168,2.523,2.399,1.014,1.639,1.879,1.908,0.972
511,1.123,2.237,3.903,2.698,2.288,2.59,2.108,2.283,2.399,2.973,2.293,2.649,2.445,2.772,2.549,2.759,2.242,3.193,0.971,0.938,2.496,2.355,2.299,2.813,2.204,1.612,2.409,2.995,2.091,1.003,1.429,1.687,1.402,2.525,2.659,4.616,1.035,1.291,1.973,3.202,1.475,1.69,0.751,1.218,2.888,2.399,2.078,0.979,1.953,3.252,0.543,0.985,2.7,2.667,2.218,4.58,1.917,2.285,2.155,1.666,1.591,1.985,2.383,2.886,2.556,2.864,1.289,1.897,2.094,2.775,1.614,1.648,1.413,3.422,5.073,1.896,2.298,3.462,2.729,2.971,3.167,3.76,3.797,2.554,2.387,0.608,2.36,1.918,3.529,1.098,1.721,2.701,1.214,1.253
512,0.948,1.656,3.557,2.977,1.355,1.848,1.897,1.525,2.414,2.864,2.812,2.015,1.92,3.02,2.786,2.795,2.758,1.986,0.949,0.829,2.627,1.559,2.021,1.937,1.821,1.604,2.579,3.263,3.269,0.875,1.607,1.733,0.567,2.094,2.671,2.796,0.95,1.234,2.334,1.445,1.954,0.93,1.283,1.014,1.706,2.432,1.89,1.35,2.558,2.38,0.346,1.143,3.474,2.057,1.808,2.203,2.57,3.631,1.767,2.024,1.648,1.48,1.598,2.04,2.234,1.704,2.016,1.434,2.486,2.397,1.405,1.483,3.263,2.59,4.101,1.27,1.76,3.478,3.092,2.376,3.074,2.945,2.893,2.094,2.631,0.752,2.29,4.058,3.061,2.065,0.919,2.105,1.49,1.247
513,1.222,2.148,4.249,3.397,1.157,1.811,2.58,2.002,2.235,3.156,2.023,2.057,2.809,2.179,1.472,2.345,2.517,1.688,0.877,1.091,2.893,1.276,1.959,1.927,1.351,1.339,2.204,2.188,3.645,0.637,1.651,1.469,0.803,2.744,2.552,2.852,1.121,1.399,2.126,1.246,1.636,0.903,1.273,1.043,1.67,2.013,2.201,2.319,1.881,1.863,0.517,0.389,1.653,2.123,1.752,2.085,3.469,1.462,1.842,1.988,1.192,1.576,1.101,2.889,2.748,1.288,1.735,1.766,2.027,2.044,1.466,1.669,2.064,3.096,4.2,1.624,2.084,2.774,2.632,2.004,2.73,1.96,1.695,3.413,2.764,0.688,2.749,2.874,3.052,1.307,1.528,1.054,1.964,1.198
